t,alpha,amplitude,sigma,q_true,q,dq_da,dq_dA,dq_ds,d2q_da2,d2q_dadA,d2q_dads,d2q_dA2,d2q_dAds,d2q_ds2
0.51256281407035176,0.80108979834327232,98.028686364813097,0.059077405811466914,0.20470278947387605,0.20470278947387605,-0.10121565696901108,0.0020881927226085229,4.316323547209298,0.088071806879365541,-0.0010325105917704301,-0.69050316593949446,0,0.04403122909498277,18.689987101852633
0.52010050251256279,0.80278762449235963,96.85100737330707,0.059779034541193245,0.20506972035324009,0.20506972035324009,-0.10032832531521635,0.0021173731271871003,4.2762694911722443,0.086744056528559862,-0.0010359037870252205,-0.67508882547535465,0,0.044153071889996877,18.458424898364996
0.52763819095477382,0.80526411468096126,95.680390363147524,0.060392989974355195,0.20494202296728214,0.20494202296728214,-0.09931155575657058,0.0021419438423008158,4.2341377790626966,0.085354166341154933,-0.0010379509884903401,-0.66114906910226634,0,0.044252931692610721,18.2475340501998
0.53517587939698497,0.80851371509247916,94.51946057880771,0.060913767733548001,0.20431664681046174,0.20431664681046174,-0.09817217739522606,0.0021616357685421638,4.1900424946233512,0.083908202828941111,-0.0010386451297336047,-0.64858342053536189,0,0.044329945060676779,18.052262036160442
0.542713567839196,0.81252913812093586,93.370821540033035,0.061336698819727475,0.20319603598803937,0.20319603598803937,-0.096917523814390671,0.002176226283935163,4.1441071750557228,0.082412989463732947,-0.0010379851244303017,-0.63730719613070752,0,0.044383321327840335,17.868866437465851
0.55025125628140703,0.81730137871427588,92.237049203145787,0.061657991471816519,0.2015879695218683,0.2015879695218683,-0.095555349675319895,0.0021855422659704193,4.0964659958758034,0.080876152506638793,-0.0010359757873960797,-0.62725418136947064,0,0.044412370422362686,17.694842306380629
0.55778894472361806,0.82281973456924051,91.120686184164299,0.061874765161491818,0.19950532685535541,0.19950532685535541,-0.094093744023531073,0.0021894625162516292,4.0472642836789463,0.079306068270002139,-0.0010326276937089555,-0.61837765942018974,0,0.044416525524171399,17.528834420105504
0.5653266331658291,0.82907183013252383,90.024236056691478,0.061985076418372718,0.19696578403665674,0.19696578403665674,-0.092541039241824094,0.0021879195277216277,3.9966583174677051,0.077711718851792275,-0.0010279569513208385,-0.61065000604863406,0,0.044395359433551503,17.370544557738608
0.57286432160804024,0.83604364435438772,88.950157737360513,0.061987936254078189,0.19399144780345315,0.19399144780345315,-0.090905716485347704,0.0021809005485548859,3.9448144357335821,0.076102471229385127,-0.0010219848822951084,-0.60406107671004228,0,0.044348594045007475,17.220640567161869
0.58040201005025127,0.84371954213249212,87.900859971429028,0.061883319028937685,0.19060843640536404,0.19060843640536404,-0.089196310092009692,0.0021684479135621504,3.8919075114916071,0.074487800111544419,-0.0010147376273793192,-0.59861560656355184,0,0.044276102790764715,17.080671066295569
0.5879396984924623,0.85208230937542684,86.878695930888298,0.061672162681861924,0.18684641734755014,0.18684641734755014,-0.087421314725807983,0.0021506586320792129,3.838118892144649,0.072876978087669589,-0.0010062457060284527,-0.59432982990588978,0,0.044177906344241853,16.952987157290099
0.59547738693467334,0.86111319160730815,85.885957937202051,0.061356360321312753,0.1827381132121392,0.1827381132121392,-0.085589099789068659,0.0021276832395087609,3.783633927101461,0.071278757572391813,-0.00099654357760845576,-0.5912275084844546,0,0.044054162263265105,16.840670480711456
0.60301507537688437,0.87079193602686811,84.924872320509635,0.060938743252762669,0.17831878723561304,0.17831878723561304,-0.08370783589389158,0.0020997239367358867,3.7286392252680587,0.069701068152860743,-0.00098566925809408451,-0.58933554317177272,0,0.043905149615015439,16.747465236000455
0.61055276381909551,0.88109683692671026,83.997594426822317,0.060423055594810177,0.17362572034914342,0.17362572034914342,-0.081785437918554901,0.0020670320565001898,3.6733197984319421,0.068150750599041771,-0.00097366404926995114,-0.58867933381499005,0,0.043731249966117706,16.677710380641017
0.61809045226130654,0.89200478437087727,83.106203784409786,0.059813920711528717,0.1686976909210838,0.1686976909210838,-0.079829528429781291,0.0020299049076854892,3.6178562562838823,0.066633345386592893,-0.00096057243376043635,-0.58927804941287953,0,0.043532926442761785,16.636267045405916
0.62562814070351758,0.90349131602156452,82.252699440216688,0.059116799761997373,0.1635744675084034,0.1635744675084034,-0.077847424090468645,0.0019886820569006785,3.5624222249195263,0.065152949457373002,-0.00094644217904422815,-0.59113997537733487,0,0.043310702860381911,16.628435246915387
0.63316582914572861,0.91553067199875049,81.438995476767928,0.058337942738635344,0.15829632359188225,0.15829632359188225,-0.075846146178424736,0.001943741111554346,3.5071821630179567,0.063712150391617192,-0.00093132467725564379,-0.59425811544904494,0,0.043065145173830748,16.659853261383383
0.64070351758793975,0.92809585264971639,80.666916719616523,0.0574843324333024,0.15290358163225551,0.15290358163225551,-0.073832454615381668,0.0018954930701482052,3.4522897476836358,0.062312042411551694,-0.00091527552580210553,-0.59860624058611689,0,0.042796847680235062,16.736372616039368
0.64824120603015079,0.94115867909890039,79.938194644960546,0.056563621833533702,0.14743619195853327,0.14743619195853327,-0.071812903063329242,0.0018443773044082364,3.3978869936237297,0.060952323850736199,-0.00089835532791653365,-0.60413559242217052,0,0.042506426480047349,16.863901692341706
0.65577889447236182,0.95468985644229576,79.25446349660686,0.055584065510179123,0.14193335011942806,0.14193335011942806,-0.069793910818135921,0.00179085623518863,3.3441042527042391,0.059631471048664911,-0.00088063066405242945,-0.61077246024082632,0,0.042194522619504085,17.048211628611558
0.66331658291457285,0.96865903944467269,78.617256620989707,0.054554445611586455,0.13643315453689225,0.13643315453689225,-0.067781845562956924,0.0017354097611753413,3.2910612132222146,0.058346979201800736,-0.0008621751569090003,-0.61841685248268119,0,0.041861817044676009,17.294699852153595
0.67085427135678388,0.98303490059228849,78.028003028463488,0.053483993127823058,0.1309723047388934,0.1309723047388934,-0.065783109689736066,0.0016785294978152474,3.2388689763740235,0.057095656670596649,-0.00084307052771476622,-0.62694247063014763,0,0.041509058936091588,17.608109526941295
0.67839195979899503,0.99778520034847229,77.488024188581207,0.052382305130836179,0.1255858392459368,0.1255858392459368,-0.063804222011270173,0.0016207128851330732,3.1876332284474662,0.055873955785547894,-0.00082340752238037459,-0.63619815886624487,0,0.041137108112213321,17.992207861500553
0.68592964824120606,1.0128768594545272,76.998531066545638,0.051259258732530372,0.12030691144579322,0.12030691144579322,-0.061851886412688739,0.0015624572284608717,3.1374584491404298,0.054678320522459349,-0.0008032865764573292,-0.64601094190000496,0,0.040746990957904065,18.449432885040085
0.69346733668341709,1.0282760331138061,76.560621407479374,0.050124922532164537,0.11516660157565897,0.11516660157565897,-0.059933039444744547,0.0015042537463574989,3.0884529990205607,0.053505529755497883,-0.00078281809033082866,-0.65619067249372354,0,0.040339967756829659,18.980526983680289
0.70100502512562812,1.0439481868925944,76.175277274604014,0.048989466346981793,0.1101937632458047,0.1101937632458047,-0.058054870106031622,0.0014465817150696746,3.0407348159145728,0.052353014368541513,-0.00076212220267672659,-0.66653618975086282,0,0.039917607453571029,19.584185632147946
0.70854271356783916,1.0598581741675859,75.843362846849459,0.047863070035376147,0.10541490371691171,0.10541490371691171,-0.056224807086332644,0.0013899028175975805,2.9944373296329001,0.051219127492980458,-0.00074132798145920054,-0.67684274464579708,0,0.039481863899937672,20.256759905135731
0.7160804020100503,1.0759703149462634,75.565622480832317,0.046755832230035779,0.10085409823581588,0.10085409823581588,-0.054450471441509635,0.0013346558252914297,2.9497150922188706,0.05010334964497002,-0.00072057199628470364,-0.68691029297807116,0,0.039035145816036711,20.99205897090701
0.72361809045226133,1.0922484758834203,75.342679041549928,0.04567767979931011,0.096532939910147275,0.096532939910147275,-0.052739595824952121,0.0012812517571469863,2.9067485388568319,0.049006414538831339,-0.00069999629022837544,-0.69655210795821976,0,0.038580371388888632,21.781300431199206
0.73115577889447236,1.108656151314382,75.175032505533267,0.044638278848518891,0.092470527565131994,0.092470527565131994,-0.051099914688284544,0.0012300696718465097,2.8657472687583745,0.047930346687055321,-0.00067974582763929406,-0.70560305183640526,0,0.038120998066045936,22.613248567178587
0.7386934673366834,1.1251565451231942,75.063058839591534,0.043646948059115211,0.088683494454227935,0.088683494454227935,-0.04953903288123903,0.001181453245114125,2.8269512898782785,0.046878408227007909,-0.00065996554959348367,-0.71392679855707131,0,0.037661019062911159,23.474561141055506
0.74623115577889443,1.1417126532621815,75.007009157663049,0.042712575142654481,0.085186080305870007,0.085186080305870007,-0.048064282397327331,0.0011357082659676616,2.7906298193668237,0.045854959246909098,-0.00064079721264845096,-0.72142134410895875,0,0.037204920589500937,24.350335301956854
0.75376884422110557,1.1582873467378183,75.007009157663049,0.041843537158596046,0.081990247812463002,0.081990247812463002,-0.046682578250475573,0.0010931011479223408,2.7570774663350126,0.04486524259989827,-0.00062237621223304408,-0.72802229174129651,0,0.036757597687166778,25.22480738976644
0.7613065326633166,1.1748434548768054,75.063058839591534,0.041047625410322836,0.079105842318913905,0.079105842318913905,-0.045400284392593616,0.0010538584963338852,2.7266079129599667,0.043915110111901273,-0.00060482859471012551,-0.73370364619619699,0,0.03632423132111736,26.082128701951863
0.76884422110552764,1.1913438486856178,75.175032505533267,0.040331975592718734,0.076540790375825354,0.076540790375825354,-0.044223099175719566,0.0010181677057497988,2.6995455011405713,0.043010711548977988,-0.00058826844102082042,-0.73847615640776743,0,0.035910134138510297,26.907119543245201
0.77638190954773867,1.2077515241165795,75.342679041549928,0.039703003817561533,0.074301329405766364,0.074301329405766364,-0.043155967356141516,0.00098617848941621425,2.6762153639460031,0.042158170187506956,-0.00057279576337260175,-0.74238354646657756,0,0.035520576093002028,27.685904800019671
